"S.No","ID","Part.Number","Date","Available.Quantity","Issue","Return","Order","Repair.Calibrate","Scrap","Unit.Cost","dev.EDD","partial.Delivery","price.Rise","discount","A1","A2","A3","P.A","F.A","intrvls"
28,1329,"TLF-FT-044","19-03-2016",3,0,0,0,0,0,1200000,21,0,0,0,0,0,0,0.74,1.23,1
29,1329,"TLF-FT-044","18-03-2016",3,0,0,0,0,0,1200000,14,0,0,0,0,0,0,0.77,1.39,1
30,1329,"TLF-FT-044","17-03-2016",3,0,0,0,0,0,1200000,-3,0,0,0,0,0,0,0.56,1.12,1
31,1329,"TLF-FT-044","16-03-2016",3,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.48,1.34,1
32,1329,"TLF-FT-044","15-03-2016",3,0,0,0,0,0,1200000,-14,0,0,0,0,0,0,0.35,0.63,1
33,1329,"TLF-FT-044","14-03-2016",3,0,0,0,0,0,1200000,9,0,0,0,0,0,0,0.27,1.37,1
34,1329,"TLF-FT-044","13-03-2016",3,0,0,0,0,0,1200000,-21,0,0,0,0,0,0,0.28,0.72,1
35,1329,"TLF-FT-044","12-03-2016",3,0,0,0,0,0,1200000,3,0,0,0,0,0,0,0.5,0.93,1
36,1329,"TLF-FT-044","11-03-2016",3,0,0,0,0,0,1200000,-14,0,0,0,0,0,0,0.94,0.83,1
37,1329,"TLF-FT-044","10-03-2016",3,0,0,0,0,0,1200000,-11,0,0,0,0,0,0,0.7,0.75,1
38,1329,"TLF-FT-044","09-03-2016",3,0,0,0,0,0,1200000,20,0,0,0,0,0,0,0.56,1.19,1
39,1329,"TLF-FT-044","08-03-2016",3,0,0,0,0,0,1200000,20,0,0,0,0,0,0,0.29,1.21,1
40,1329,"TLF-FT-044","07-03-2016",3,0,0,0,0,0,1200000,8,0,0,0,0,0,0,0.34,1.32,1
41,1329,"TLF-FT-044","06-03-2016",3,0,0,0,0,0,1200000,-6,0,0,0,0,0,0,0.9,1.26,1
42,1329,"TLF-FT-044","05-03-2016",3,0,0,0,0,0,1200000,-21,0,0,0,0,0,0,0.63,1.26,1
43,1329,"TLF-FT-044","04-03-2016",3,0,0,0,0,0,1200000,3,0,0,0,0,0,0,0.62,1.1,1
44,1329,"TLF-FT-044","03-03-2016",3,0,0,0,0,0,1200000,-3,0,0,0,0,0,0,0.6,1.16,1
45,1329,"TLF-FT-044","02-03-2016",3,0,0,0,3,0,1200000,11,0,0,0,0,0,0,0.26,0.88,1
46,1329,"TLF-FT-044","01-03-2016",6,0,0,0,0,0,1200000,5,0,0,0,0,0,0,0.27,1.22,1
47,1329,"TLF-FT-044","29-02-2016",6,0,0,0,0,0,1200000,-19,0,0,0,0,0,0,0.62,1.39,1
48,1329,"TLF-FT-044","28-02-2016",6,0,0,0,0,0,1200000,3,0,0,0,0,0,0,0.61,0.6,1
49,1329,"TLF-FT-044","27-02-2016",6,0,0,0,0,0,1200000,-1,0,0,0,0,0,0,0.74,0.85,1
50,1329,"TLF-FT-044","26-02-2016",6,0,0,0,0,0,1200000,7,0,0,0,0,0,0,0.39,1.19,1
51,1329,"TLF-FT-044","25-02-2016",6,0,0,0,0,0,1200000,17,0,0,0,0,0,0,0.55,0.73,1
52,1329,"TLF-FT-044","24-02-2016",6,0,0,0,0,0,1200000,13,0,0,0,0,0,0,0.56,0.71,1
53,1329,"TLF-FT-044","23-02-2016",6,0,0,0,0,0,1200000,3,0,0,0,0,0,0,0.64,1.29,1
54,1329,"TLF-FT-044","22-02-2016",6,0,0,0,0,0,1200000,-4,0,0,0,0,0,0,0.26,0.65,1
55,1329,"TLF-FT-044","21-02-2016",6,0,0,0,0,0,1200000,14,0,0,0,0,0,0,0.82,1.2,1
56,1329,"TLF-FT-044","20-02-2016",6,0,0,0,0,0,1200000,14,0,0,0,0,0,0,0.39,1.26,1
57,1329,"TLF-FT-044","19-02-2016",6,0,0,0,0,0,1200000,18,0,0,0,0,0,0,0.79,0.92,1
58,1329,"TLF-FT-044","18-02-2016",6,0,0,0,0,0,1200000,13,0,0,0,0,0,0,0.88,1.25,1
59,1329,"TLF-FT-044","17-02-2016",6,0,0,0,0,0,1200000,-4,0,0,0,0,0,0,0.48,1.02,1
60,1329,"TLF-FT-044","16-02-2016",6,0,0,0,0,0,1200000,-2,0,0,0,0,0,0,0.82,0.7,1
61,1329,"TLF-FT-044","15-02-2016",6,0,4,0,0,0,1200000,-1,0,0,0,0,0,0,0.47,0.96,1
62,1329,"TLF-FT-044","14-02-2016",2,0,0,0,0,0,1200000,10,0,0,0,0,0,0,0.41,1.28,1
63,1329,"TLF-FT-044","13-02-2016",2,0,0,0,0,0,1200000,4,0,0,0,0,0,0,0.69,0.84,1
64,1329,"TLF-FT-044","12-02-2016",2,0,0,0,0,0,1200000,6,0,0,0,0,0,0,0.63,1.24,1
65,1329,"TLF-FT-044","11-02-2016",2,0,0,0,0,0,1200000,-1,0,0,0,0,0,0,0.91,0.77,1
66,1329,"TLF-FT-044","10-02-2016",2,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.23,1.31,1
67,1329,"TLF-FT-044","09-02-2016",2,0,0,0,0,0,1200000,-11,0,0,0,0,0,0,0.23,0.89,1
68,1329,"TLF-FT-044","08-02-2016",2,0,0,0,0,0,1200000,2,0,0,0,0,0,0,0.38,0.89,1
69,1329,"TLF-FT-044","07-02-2016",2,0,0,0,0,0,1200000,-16,0,0,0,0,0,0,0.69,1.12,1
70,1329,"TLF-FT-044","06-02-2016",2,0,0,0,0,0,1200000,1,0,0,0,0,0,0,0.61,1.24,1
71,1329,"TLF-FT-044","05-02-2016",2,0,0,0,0,0,1200000,-14,0,0,0,0,0,0,0.5,0.81,1
72,1329,"TLF-FT-044","04-02-2016",2,0,0,0,0,0,1200000,-20,0,0,0,0,0,0,0.67,1.33,1
73,1329,"TLF-FT-044","03-02-2016",2,0,0,0,0,0,1200000,1,0,0,0,0,0,0,0.83,0.81,1
74,1329,"TLF-FT-044","02-02-2016",2,0,0,0,0,0,1200000,-5,0,0,0,0,0,0,0.54,0.6,1
75,1329,"TLF-FT-044","01-02-2016",2,0,0,0,0,0,1200000,17,0,0,0,0,0,0,0.28,1.03,1
76,1329,"TLF-FT-044","31-01-2016",2,0,0,0,0,0,1200000,-19,0,0,0,0,0,0,0.76,1.08,1
77,1329,"TLF-FT-044","30-01-2016",2,0,0,0,0,0,1200000,2,0,0,0,0,0,0,0.5,1.21,1
78,1329,"TLF-FT-044","29-01-2016",2,0,0,0,0,0,1200000,14,0,0,0,0,0,0,0.9,0.62,1
79,1329,"TLF-FT-044","28-01-2016",2,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.44,0.64,1
80,1329,"TLF-FT-044","27-01-2016",2,0,0,0,0,0,1200000,9,0,0,0,0,0,0,0.95,0.6,1
81,1329,"TLF-FT-044","26-01-2016",2,0,0,0,0,0,1200000,-16,0,0,0,0,0,0,1,1.14,1
82,1329,"TLF-FT-044","25-01-2016",2,0,0,0,0,0,1200000,18,0,0,0,0,0,0,0.64,0.64,1
83,1329,"TLF-FT-044","24-01-2016",2,0,0,0,0,0,1200000,-2,0,0,0,0,0,0,0.99,0.71,1
84,1329,"TLF-FT-044","23-01-2016",2,0,0,0,0,0,1200000,-6,0,0,0,0,0,0,0.89,1.27,1
85,1329,"TLF-FT-044","22-01-2016",2,0,0,0,0,0,1200000,10,0,0,0,0,0,0,0.56,0.68,1
86,1329,"TLF-FT-044","21-01-2016",2,0,0,0,0,0,1200000,8,0,0,0,0,0,0,0.79,1.09,1
87,1329,"TLF-FT-044","20-01-2016",2,0,0,0,0,0,1200000,-5,0,0,0,0,0,0,0.46,0.9,1
88,1329,"TLF-FT-044","19-01-2016",2,0,0,0,0,0,1200000,12,0,0,0,0,0,0,0.82,1.08,1
89,1329,"TLF-FT-044","18-01-2016",2,0,0,0,0,0,1200000,6,0,0,0,0,0,0,0.38,0.91,1
90,1329,"TLF-FT-044","17-01-2016",2,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.62,1.23,1
91,1329,"TLF-FT-044","16-01-2016",2,0,0,0,0,0,1200000,2,0,0,0,0,0,0,0.27,0.74,1
92,1329,"TLF-FT-044","15-01-2016",2,0,0,0,0,0,1200000,-4,0,0,0,0,0,0,0.24,0.7,1
93,1329,"TLF-FT-044","14-01-2016",2,0,0,0,0,0,1200000,11,0,0,0,0,0,0,0.89,1.25,1
94,1329,"TLF-FT-044","13-01-2016",2,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.26,1.29,1
95,1329,"TLF-FT-044","12-01-2016",2,0,0,0,0,0,1200000,16,0,0,0,0,0,0,0.34,0.74,1
96,1329,"TLF-FT-044","11-01-2016",2,3,0,0,0,0,1200000,-17,0,0,0,0,0,0,0.51,0.72,1
97,1329,"TLF-FT-044","10-01-2016",5,0,0,0,0,0,1200000,5,0,0,0,0,0,0,0.37,1,1
98,1329,"TLF-FT-044","09-01-2016",5,0,0,0,0,0,1200000,7,0,0,0,0,0,0,0.72,1.39,1
99,1329,"TLF-FT-044","08-01-2016",5,0,0,0,0,0,1200000,-14,0,0,0,0,0,0,0.58,0.86,1
100,1329,"TLF-FT-044","07-01-2016",5,3,3,0,0,0,1200000,15,0,0,0,0,0,0,0.7,1.24,1
101,1329,"TLF-FT-044","06-01-2016",5,0,0,0,0,0,1200000,12,0,0,0,0,0,0,0.6,0.92,1
102,1329,"TLF-FT-044","05-01-2016",5,0,0,0,0,0,1200000,4,0,0,0,0,0,0,0.74,0.69,1
103,1329,"TLF-FT-044","04-01-2016",5,0,0,0,0,0,1200000,9,0,0,0,0,0,0,0.83,0.75,1
104,1329,"TLF-FT-044","03-01-2016",5,0,0,0,0,0,1200000,21,0,0,0,0,0,0,0.39,1.11,1
105,1329,"TLF-FT-044","02-01-2016",5,0,0,0,0,0,1200000,15,0,0,0,0,0,0,0.52,1.09,1
106,1329,"TLF-FT-044","01-01-2016",5,0,0,0,0,0,1200000,-16,0,0,0,0,0,0,0.86,0.81,1
107,1329,"TLF-FT-044","31-12-2015",5,0,0,0,0,0,1200000,8,0,0,0,0,0,0,0.97,0.85,1
108,1329,"TLF-FT-044","30-12-2015",5,0,0,0,0,0,1200000,5,0,0,0,0,0,0,0.99,1.27,1
109,1329,"TLF-FT-044","29-12-2015",5,0,0,0,0,0,1200000,3,0,0,0,0,0,0,0.54,0.65,1
110,1329,"TLF-FT-044","28-12-2015",5,0,0,0,0,0,1200000,-19,0,0,0,0,0,0,0.35,0.77,1
111,1329,"TLF-FT-044","27-12-2015",5,0,0,0,0,0,1200000,-4,0,0,0,0,0,0,0.54,0.9,1
112,1329,"TLF-FT-044","26-12-2015",5,0,0,0,0,0,1200000,-20,0,0,0,0,0,0,0.22,0.72,1
113,1329,"TLF-FT-044","25-12-2015",5,0,0,0,0,0,1200000,-8,0,0,0,0,0,0,0.25,1.34,1
114,1329,"TLF-FT-044","24-12-2015",5,0,0,0,0,0,1200000,-1,0,0,0,0,0,0,0.44,1.35,1
115,1329,"TLF-FT-044","23-12-2015",5,0,0,0,0,0,1200000,14,0,0,0,0,0,0,0.37,0.97,1
116,1329,"TLF-FT-044","22-12-2015",5,0,0,0,0,0,1200000,-10,0,0,0,0,0,0,0.33,1.04,1
117,1329,"TLF-FT-044","21-12-2015",5,0,0,0,0,0,1200000,-2,0,0,0,0,0,0,0.43,1.22,1
118,1329,"TLF-FT-044","20-12-2015",5,0,0,0,0,0,1200000,18,0,0,0,0,0,0,0.4,0.66,1
119,1329,"TLF-FT-044","19-12-2015",5,0,0,0,0,0,1200000,11,0,0,0,0,0,0,0.28,1.4,1
120,1329,"TLF-FT-044","18-12-2015",5,0,0,0,0,0,1200000,-6,0,0,0,0,0,0,0.69,0.83,1
121,1329,"TLF-FT-044","17-12-2015",5,0,0,0,0,0,1200000,-15,0,0,0,0,0,0,0.49,1.06,1
122,1329,"TLF-FT-044","16-12-2015",5,0,0,0,0,0,1200000,6,0,0,0,0,0,0,0.8,1.22,1
123,1329,"TLF-FT-044","15-12-2015",5,0,0,0,0,0,1200000,19,0,0,0,0,0,0,0.62,1.07,1
124,3128,"HVT-GN-3128","15-04-2016",1,0,0,0,0,0,2e+06,20,0,0,0,0,0,0,0.63,1.37,1
125,3128,"HVT-GN-3128","14-04-2016",1,0,0,0,0,0,2e+06,21,0,0,0,0,0,0,0.96,0.92,1
126,3128,"HVT-GN-3128","13-04-2016",1,0,0,0,0,0,2e+06,9,0,0,0,0,0,0,0.48,0.94,1
127,3128,"HVT-GN-3128","12-04-2016",1,0,0,0,0,0,2e+06,12,0,0,0,0,0,0,0.66,0.6,1
128,3128,"HVT-GN-3128","11-04-2016",1,0,0,0,0,0,2e+06,-3,0,0,0,0,0,0,0.55,0.96,1
129,3128,"HVT-GN-3128","10-04-2016",1,0,0,0,0,0,2e+06,4,0,0,0,0,0,0,0.21,0.75,1
130,3128,"HVT-GN-3128","09-04-2016",1,0,0,0,0,0,2e+06,10,0,0,0,0,0,0,0.38,1.09,1
131,3128,"HVT-GN-3128","08-04-2016",1,0,0,0,0,0,2e+06,-4,0,0,0,0,0,0,0.24,0.87,1
132,3128,"HVT-GN-3128","07-04-2016",1,0,0,0,0,0,2e+06,12,0,0,0,0,0,0,0.9,1.25,1
133,3128,"HVT-GN-3128","06-04-2016",1,0,0,0,0,0,2e+06,6,0,0,0,0,0,0,0.77,1.29,1
134,3128,"HVT-GN-3128","05-04-2016",1,0,0,0,0,0,2e+06,-10,0,0,0,0,0,0,0.53,1.36,1
135,3128,"HVT-GN-3128","04-04-2016",1,0,0,0,0,0,2e+06,-20,0,0,0,0,0,0,0.58,0.98,1
136,3128,"HVT-GN-3128","03-04-2016",1,0,0,0,0,0,2e+06,-20,0,0,0,0,0,0,0.62,1.16,1
137,3128,"HVT-GN-3128","02-04-2016",1,0,0,0,0,0,2e+06,-9,0,0,0,0,0,0,0.33,1.37,1
138,3128,"HVT-GN-3128","01-04-2016",1,0,0,0,0,0,2e+06,-11,0,0,0,0,0,0,0.36,0.64,1
139,3128,"HVT-GN-3128","31-03-2016",1,0,0,0,0,0,2e+06,-11,0,0,0,0,0,0,0.32,0.64,1
140,3128,"HVT-GN-3128","30-03-2016",1,0,0,0,0,0,2e+06,-14,0,0,0,0,0,0,0.44,0.91,1
141,3128,"HVT-GN-3128","29-03-2016",1,0,0,0,0,0,2e+06,15,0,0,0,0,0,0,0.72,1.34,1
142,3128,"HVT-GN-3128","28-03-2016",1,0,0,0,0,0,2e+06,4,0,0,0,0,0,0,0.76,1.26,1
143,3128,"HVT-GN-3128","27-03-2016",1,0,0,0,0,0,2e+06,-2,0,0,0,0,0,0,0.96,1.09,1
144,3128,"HVT-GN-3128","26-03-2016",1,0,0,0,0,0,2e+06,-13,0,0,0,0,0,0,0.72,0.72,1
145,3128,"HVT-GN-3128","25-03-2016",1,0,0,0,0,0,2e+06,2,0,0,0,0,0,0,0.41,1.02,1
146,3128,"HVT-GN-3128","24-03-2016",1,0,0,0,0,0,2e+06,12,0,0,0,0,0,0,0.63,1.18,1
147,3128,"HVT-GN-3128","23-03-2016",1,0,0,0,0,0,2e+06,16,0,0,0,0,0,0,0.42,0.99,1
148,3128,"HVT-GN-3128","22-03-2016",1,0,0,0,0,0,2e+06,-18,0,0,0,0,0,0,0.38,1.26,1
149,3128,"HVT-GN-3128","21-03-2016",1,0,0,0,0,0,2e+06,-2,0,0,0,0,0,0,0.65,1.2,1
150,3128,"HVT-GN-3128","20-03-2016",1,0,0,0,0,0,2e+06,6,0,0,0,0,0,0,0.4,1.39,1
151,3128,"HVT-GN-3128","19-03-2016",1,0,0,0,0,0,2e+06,-8,0,0,0,0,0,0,0.54,0.62,1
152,3128,"HVT-GN-3128","18-03-2016",1,0,0,0,0,0,2e+06,4,0,0,0,0,0,0,0.65,1.05,1
153,3128,"HVT-GN-3128","17-03-2016",1,0,0,0,0,0,2e+06,-13,0,0,0,0,0,0,0.74,1.19,1
154,3128,"HVT-GN-3128","16-03-2016",1,0,0,0,0,0,2e+06,-2,0,0,0,0,0,0,0.73,1.06,1
155,3128,"HVT-GN-3128","15-03-2016",1,0,0,0,0,0,2e+06,5,0,0,0,0,0,0,0.43,0.63,1
156,3128,"HVT-GN-3128","14-03-2016",1,0,0,0,0,0,2e+06,14,0,0,0,0,0,0,0.58,0.84,1
157,3128,"HVT-GN-3128","13-03-2016",1,0,0,0,0,0,2e+06,-21,0,0,0,0,0,0,1,1.16,1
158,3128,"HVT-GN-3128","12-03-2016",1,0,0,0,0,0,2e+06,1,0,0,0,0,0,0,0.89,0.67,1
159,3128,"HVT-GN-3128","11-03-2016",1,0,0,0,0,0,2e+06,20,0,0,0,0,0,0,0.95,1.18,1
160,3128,"HVT-GN-3128","10-03-2016",1,0,1,0,0,0,2e+06,13,0,0,0,0,0,0,0.26,1.01,1
161,3128,"HVT-GN-3128","09-03-2016",0,0,0,0,0,0,2e+06,-14,0,0,0,0,0,0,0.45,1.24,1
162,3128,"HVT-GN-3128","08-03-2016",0,0,0,0,0,0,2e+06,-15,0,0,0,0,0,0,0.86,1.06,1
163,3128,"HVT-GN-3128","07-03-2016",0,0,0,0,0,0,2e+06,8,0,0,0,0,0,0,0.43,0.6,1
164,3128,"HVT-GN-3128","06-03-2016",0,0,0,0,0,0,2e+06,-21,0,0,0,0,0,0,0.58,0.67,1
165,3128,"HVT-GN-3128","05-03-2016",0,0,0,0,0,0,2e+06,-6,0,0,0,0,0,0,0.22,1.07,1
166,3128,"HVT-GN-3128","04-03-2016",0,0,0,0,0,0,2e+06,8,0,0,0,0,0,0,0.53,0.74,1
167,3128,"HVT-GN-3128","03-03-2016",0,0,0,0,0,0,2e+06,13,0,0,0,0,0,0,0.64,0.8,1
168,3128,"HVT-GN-3128","02-03-2016",0,0,0,0,0,0,2e+06,-17,0,0,0,0,0,0,0.46,1.36,1
169,3128,"HVT-GN-3128","01-03-2016",0,0,0,0,0,0,2e+06,19,0,0,0,0,0,0,0.45,1.3,1
170,3128,"HVT-GN-3128","29-02-2016",0,0,0,0,0,0,2e+06,0,0,0,0,0,0,0,0.56,0.9,1
171,3128,"HVT-GN-3128","28-02-2016",0,0,0,0,0,0,2e+06,21,0,0,0,0,0,0,0.25,0.92,1
172,3128,"HVT-GN-3128","27-02-2016",0,0,0,0,0,0,2e+06,-1,0,0,0,0,0,0,0.48,1.09,1
173,3128,"HVT-GN-3128","26-02-2016",0,0,0,0,0,0,2e+06,-19,0,0,0,0,0,0,0.45,0.67,1
174,3128,"HVT-GN-3128","25-02-2016",0,0,0,0,0,0,2e+06,-16,0,0,0,0,0,0,0.58,0.92,1
175,3128,"HVT-GN-3128","24-02-2016",0,0,0,0,0,0,2e+06,-11,0,0,0,0,0,0,0.72,1.16,1
176,3128,"HVT-GN-3128","23-02-2016",0,0,0,0,0,0,2e+06,6,0,0,0,0,0,0,0.71,0.95,1
177,3128,"HVT-GN-3128","22-02-2016",0,0,0,0,0,0,2e+06,8,0,0,0,0,0,0,0.64,1.05,1
178,3128,"HVT-GN-3128","21-02-2016",0,0,0,0,0,0,2e+06,13,0,0,0,0,0,0,0.37,0.95,1
179,3128,"HVT-GN-3128","20-02-2016",0,0,0,0,0,0,2e+06,1,0,0,0,0,0,0,0.6,1.04,1
180,3128,"HVT-GN-3128","19-02-2016",0,0,0,0,0,0,2e+06,0,0,0,0,0,0,0,0.9,1.03,1
181,3128,"HVT-GN-3128","18-02-2016",0,0,0,0,0,0,2e+06,19,0,0,0,0,0,0,0.6,1.09,1
182,3128,"HVT-GN-3128","17-02-2016",0,0,0,0,0,0,2e+06,-5,0,0,0,0,0,0,0.47,1.32,1
183,3128,"HVT-GN-3128","16-02-2016",0,0,0,0,0,0,2e+06,-19,0,0,0,0,0,0,0.7,1.13,1
184,3128,"HVT-GN-3128","15-02-2016",0,0,0,0,0,0,2e+06,9,0,0,0,0,0,0,0.93,1.14,1
185,3128,"HVT-GN-3128","14-02-2016",0,0,0,0,0,0,2e+06,-4,0,0,0,0,0,0,0.92,1.07,1
186,3128,"HVT-GN-3128","13-02-2016",0,0,0,0,0,0,2e+06,-7,0,0,0,0,0,0,0.89,1.03,1
187,3128,"HVT-GN-3128","12-02-2016",0,0,0,0,0,0,2e+06,4,0,0,0,0,0,0,0.46,0.9,1
188,3128,"HVT-GN-3128","11-02-2016",0,0,0,0,0,0,2e+06,-14,0,0,0,0,0,0,0.88,0.6,1
189,3128,"HVT-GN-3128","10-02-2016",0,0,0,0,0,0,2e+06,-9,0,0,0,0,0,0,0.26,0.88,1
190,3128,"HVT-GN-3128","09-02-2016",0,0,0,0,0,0,2e+06,15,0,0,0,0,0,0,0.72,0.95,1
191,3128,"HVT-GN-3128","08-02-2016",0,0,0,0,0,0,2e+06,20,0,0,0,0,0,0,0.72,1.14,1
192,3128,"HVT-GN-3128","07-02-2016",0,0,0,0,0,0,2e+06,-3,0,0,0,0,0,0,0.49,0.94,1
193,3128,"HVT-GN-3128","06-02-2016",0,0,0,0,0,0,2e+06,14,0,0,0,0,0,0,0.33,1.22,1
194,3128,"HVT-GN-3128","05-02-2016",0,0,0,0,0,0,2e+06,-8,0,0,0,0,0,0,0.25,0.99,1
195,3128,"HVT-GN-3128","04-02-2016",0,0,0,0,0,0,2e+06,-16,0,0,0,0,0,0,0.42,1.18,1
196,3128,"HVT-GN-3128","03-02-2016",0,0,0,0,0,0,2e+06,16,0,0,0,0,0,0,0.75,0.76,1
197,3128,"HVT-GN-3128","02-02-2016",0,0,0,0,0,0,2e+06,-9,0,0,0,0,0,0,0.45,1,1
198,3128,"HVT-GN-3128","01-02-2016",0,0,0,0,0,0,2e+06,3,0,0,0,0,0,0,0.21,0.8,1
199,3128,"HVT-GN-3128","31-01-2016",0,0,0,0,0,0,2e+06,21,0,0,0,0,0,0,0.71,1.08,1
200,3128,"HVT-GN-3128","30-01-2016",0,0,0,0,0,0,2e+06,14,0,0,0,0,0,0,0.48,1.2,1
201,3128,"HVT-GN-3128","29-01-2016",0,0,0,0,0,0,2e+06,-6,0,0,0,0,0,0,0.38,1.38,1
202,3128,"HVT-GN-3128","28-01-2016",0,0,0,0,0,0,2e+06,3,0,0,0,0,0,0,0.37,1.01,1
203,3128,"HVT-GN-3128","27-01-2016",0,0,0,0,0,0,2e+06,21,0,0,0,0,0,0,0.89,0.7,1
204,3128,"HVT-GN-3128","26-01-2016",0,0,0,0,0,0,2e+06,-3,0,0,0,0,0,0,0.68,1.02,1
205,3128,"HVT-GN-3128","25-01-2016",0,0,0,0,0,0,2e+06,-2,0,0,0,0,0,0,0.45,1.25,1
206,3128,"HVT-GN-3128","24-01-2016",0,0,0,0,0,0,2e+06,15,0,0,0,0,0,0,0.34,1.16,1
207,3128,"HVT-GN-3128","23-01-2016",0,0,0,0,0,0,2e+06,7,0,0,0,0,0,0,0.89,1.19,1
208,3128,"HVT-GN-3128","22-01-2016",0,0,0,0,0,0,2e+06,5,0,0,0,0,0,0,0.66,1.17,1
209,3128,"HVT-GN-3128","21-01-2016",0,0,0,0,0,0,2e+06,8,0,0,0,0,0,0,0.2,0.66,1
210,3128,"HVT-GN-3128","20-01-2016",0,0,0,0,0,0,2e+06,6,0,0,0,0,0,0,0.61,1.37,1
211,3128,"HVT-GN-3128","19-01-2016",0,0,0,0,0,0,2e+06,2,0,0,0,0,0,0,0.79,1.12,1
212,3128,"HVT-GN-3128","18-01-2016",0,0,0,0,0,0,2e+06,19,0,0,0,0,0,0,0.56,1.39,1
213,3128,"HVT-GN-3128","17-01-2016",0,0,0,0,0,0,2e+06,-6,0,0,0,0,0,0,0.75,1.35,1
214,3128,"HVT-GN-3128","16-01-2016",0,0,0,0,0,0,2e+06,-4,0,0,0,0,0,0,0.22,0.85,1
215,3128,"HVT-GN-3128","15-01-2016",0,0,0,0,0,0,2e+06,-7,0,0,0,0,0,0,0.28,0.9,1
216,3128,"HVT-GN-3128","14-01-2016",0,0,0,0,0,0,2e+06,14,0,0,0,0,0,0,0.69,0.84,1
217,3128,"HVT-GN-3128","13-01-2016",0,0,0,0,0,0,2e+06,13,0,0,0,0,0,0,0.69,1.28,1
